ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
A38B171B6C31691A,electric_bike,2024-06-12 17:47:23.952,2024-06-12 17:50:27.312,E 89 St & 3 Ave,7265.10,1 Ave & E 94 St,7286.05,40.78049922,-73.952185154,40.7817212,-73.94594,member
77E13C9D6559EA56,electric_bike,2024-06-04 16:48:42.876,2024-06-04 17:01:46.672,Pier 40 - Hudson River Park,5696.03,W 25 St & 9 Ave,6339.06,40.728059649,-74.011184216,40.74783260583772,-74.0005722643582,member
EA6418AD826D19D9,electric_bike,2024-06-01 13:36:28.502,2024-06-01 13:52:55.912,W 44 St & 5 Ave,6551.02,E 75 St & 3 Ave,6991.12,40.754621267,-73.980640769,40.77112927,-73.95772297,member
121CF2548FB65A29,classic_bike,2024-06-01 03:12:09.636,2024-06-01 03:16:29.531,Graham Ave & Withers St,5403.04,Meserole Ave & Manhattan Ave,5666.04,40.7169811,-73.94485918,40.72708584,-73.95299117,member
E6BE7FD2809649D6,electric_bike,2024-06-08 13:14:31.197,2024-06-08 13:24:09.858,E 9 St & Ave C,5616.01,Cleveland Pl & Spring St,5492.05,40.725240827,-73.977735281,40.722103786686034,-73.99724900722504,member
23EF6C7834CC7C1C,classic_bike,2024-06-01 10:00:55.078,2024-06-01 10:30:10.946,W 44 St & 5 Ave,6551.02,Riverside Dr & W 91 St,7524.16,40.75500254,-73.98014437,40.79313480986663,-73.97700369358063,casual
D7EADC5DA3E1BEAB,classic_bike,2024-06-07 17:22:49.176,2024-06-07 17:33:14.616,1 Ave & E 30 St,6079.03,1 Ave & E 62 St,6753.08,40.74144387,-73.97536082,40.7612274,-73.96094022,member
56CB34854513295B,classic_bike,2024-06-11 10:40:05.397,2024-06-11 10:42:59.929,Thomas S. Boyland St & Marion St,4253.02,Decatur St & Saratoga Ave,4366.10,40.6814658848122,-73.91415685415268,40.68332,-73.91711,member
FA677F3BAD7B12E0,classic_bike,2024-06-01 19:03:17.849,2024-06-01 19:17:02.845,E 9 St & Ave C,5616.01,Kenmare St & Elizabeth St,5453.06,40.72521311,-73.97768752,40.72054,-73.9949,member
C8BE4D63E70CEAB6,classic_bike,2024-06-01 18:56:07.653,2024-06-01 19:20:24.806,S 4 St & Roebling St,5195.06,Cleveland Pl & Spring St,5492.05,40.710709,-73.959724,40.722103786686034,-73.99724900722504,member
8DBDF1D07CF7EE7E,electric_bike,2024-06-02 18:36:53.221,2024-06-02 18:45:38.058,1 Ave & E 30 St,6079.03,1 Ave & E 62 St,6753.08,40.741477966,-73.975340366,40.7612274,-73.96094022,member
623423271CD20199,electric_bike,2024-06-10 15:31:37.644,2024-06-10 15:39:45.136,74 St & 37 Ave,6332.06,77 St & 24 Ave,6825.03,40.74908,-73.89172,40.76428,-73.89156,member
C7620EDA15B0253B,classic_bike,2024-06-12 17:08:28.032,2024-06-12 17:21:19.966,W 36 St & 9 Ave,6569.07,FDR Drive & E 35 St,6230.04,40.75462324029105,-73.99516761302948,40.744219,-73.97121214,member
9B541F920B48F0D2,classic_bike,2024-06-13 08:04:41.768,2024-06-13 08:12:30.963,Cumberland St & Lafayette Ave,4428.02,Dock 72 Way & Market St,4804.02,40.68753406,-73.97265183,40.69985,-73.97141,member
090495A6804AE983,electric_bike,2024-06-04 18:10:21.831,2024-06-04 18:24:12.493,W 24 St & 7 Ave,6257.03,W 47 St & 9 Ave,6786.02,40.744898319,-73.995776057,40.76153045158114,-73.99007007479668,member
F8A42E318F36AADC,electric_bike,2024-06-02 09:31:25.870,2024-06-02 09:34:18.267,1 Ave & E 110 St,7522.02,2 Ave & E 122 St,7622.12,40.792441726,-73.9381845,40.8006721,-73.9349,member
594E2F63A869C02A,classic_bike,2024-06-13 09:52:22.172,2024-06-13 09:54:40.036,Columbia St & W 9 St,4086.05,Henry St & W 9 St,4086.06,40.6769993,-74.00647134,40.6763744,-74.00324957,member
62FE9CAB5A309C10,electric_bike,2024-06-14 03:29:18.467,2024-06-14 03:34:10.060,W 24 St & 7 Ave,6257.03,E 22 St & 2 Ave,5971.09,40.744864345,-73.995385289,40.73716919369882,-73.98122549057007,member
E930DDEA84657247,electric_bike,2024-06-01 08:05:46.308,2024-06-01 08:29:41.511,W 120 St & Claremont Ave,7745.07,21 St & Hoyt Ave S,7126.01,40.81101203,-73.963651299,40.774645,-73.923706,member
A9CCC22C8D45E468,electric_bike,2024-06-07 13:51:38.851,2024-06-07 13:58:56.638,W 120 St & Claremont Ave,7745.07,Riverside Dr & W 153 St,8108.02,40.811199546,-73.963340282,40.832164,-73.949702,member
2FB0B8294C6398EE,electric_bike,2024-06-10 13:32:18.571,2024-06-10 13:35:59.513,Franklin St & W Broadway,5430.08,Park Pl & Church St,5288.08,40.719141841,-74.006768703,40.71334184275907,-74.00935515761375,member
C6FE73D9BB5C1BC8,electric_bike,2024-06-11 11:45:17.334,2024-06-11 12:12:51.002,Grand St & Samuel Dickstein Plaza,5335.07,Madison St & Montgomery St,5262.09,40.714918852,-73.983641982,40.713126,-73.984844,casual
2D9847DFAFFB65EC,classic_bike,2024-06-06 08:37:19.476,2024-06-06 08:48:23.244,E 43 St & Madison Ave,6551.11,W 56 St & 8 Ave,6884.03,40.75354681867074,-73.97896572947502,40.765959181657976,-73.98313522338867,member
91391292B0A8D01A,electric_bike,2024-06-11 16:40:12.084,2024-06-11 16:53:39.523,Riverside Dr & W 72 St,7288.04,E 91 St & Park Ave,7344.05,40.780792356,-73.985641956,40.7835016,-73.955327,member
98AA10ED8462EF49,electric_bike,2024-06-14 03:14:54.598,2024-06-14 03:28:48.905,N Moore St & Hudson St,5470.02,S 3 St & Bedford Ave,5235.05,40.719935894,-74.0083915,40.71260486,-73.96264403,member
996987D35EE040E3,electric_bike,2024-06-14 17:48:38.248,2024-06-14 17:53:24.944,N Moore St & Hudson St,5470.02,Centre St & Worth St,5279.03,40.720009804,-74.008407354,40.71494807,-74.00234482,member
986F21B402D1C563,classic_bike,2024-06-12 09:00:09.645,2024-06-12 09:08:13.802,E 43 St & Madison Ave,6551.11,W 56 St & 8 Ave,6884.03,40.75354681867074,-73.97896572947502,40.765959181657976,-73.98313522338867,member
67FAB213767D7A82,classic_bike,2024-06-10 09:03:44.989,2024-06-10 09:14:29.022,E 43 St & Madison Ave,6551.11,W 56 St & 8 Ave,6884.03,40.75354681867074,-73.97896572947502,40.765959181657976,-73.98313522338867,member
5C17D9E38A57E925,electric_bike,2024-06-05 08:06:29.092,2024-06-05 08:11:28.390,Decatur Ave & E 197 St,8597.01,Crotona Ave & E Fordham Rd,8502.04,40.865868092,-73.887852192,40.8579,-73.88147,casual
DC8244974B639CEB,electric_bike,2024-06-05 06:49:25.279,2024-06-05 07:03:52.483,E 40 St & Park Ave,6432.11,Hudson St & Reade St,5359.10,40.751023769,-73.978787065,40.71625008,-74.0091059,casual
CAA0E412E1ACBFAD,electric_bike,2024-06-07 15:48:53.642,2024-06-07 15:53:01.095,Featherbed Ln & Jerome Ave,8285.11,Grand Concourse & E 176 St,8340.01,40.845530987,-73.914445877,40.84761,-73.90745,casual
BD535AB781A06EA8,electric_bike,2024-06-03 17:34:29.997,2024-06-03 17:59:34.136,Greenwich Ave & Charles St,5914.08,Water St & Gouverneur Ln,4993.15,40.734933257,-74.00046134,40.70469667894968,-74.00803416967392,casual
0BBB4DFD4252731C,electric_bike,2024-06-03 18:35:16.898,2024-06-03 20:07:23.798,Nevins St & Schermerhorn St,4437.09,Jay St & York St,4895.09,40.687543988,-73.981716633,40.70140317257725,-73.98672670125961,casual
FEEFBD2DC1CBD30E,classic_bike,2024-06-08 18:11:04.402,2024-06-08 18:49:34.654,Shore Blvd & Astoria Park,7271.01,Ditmars Blvd & 19 St,7291.06,40.77977,-73.923162,40.78145,-73.9183302,casual
349DA12FEB782447,classic_bike,2024-06-13 18:09:35.813,2024-06-13 18:22:45.349,E 40 St & Park Ave,6432.11,W 56 St & 8 Ave,6884.03,40.750756,-73.978326,40.765959181657976,-73.98313522338867,member
280B76CA87DA0A79,electric_bike,2024-06-13 14:27:18.776,2024-06-13 14:47:13.659,E 43 St & Madison Ave,6551.11,W 89 St & Columbus Ave,7432.09,40.753731132,-73.979322314,40.7882213,-73.97041561,member
D43D2872105B1D87,electric_bike,2024-06-09 14:04:41.665,2024-06-09 14:24:01.028,Mercer St & Spring St,5532.01,S 3 St & Bedford Ave,5235.05,40.723771453,-73.999573827,40.71260486,-73.96264403,member
8CC2D6AD3430DC3D,electric_bike,2024-06-01 11:45:46.960,2024-06-01 12:05:32.821,E 40 St & Park Ave,6432.11,Stanton St & Norfolk St,5445.07,40.750956893,-73.978714466,40.720747,-73.986274,member
C704F1AEFCF44EAA,electric_bike,2024-06-06 17:03:56.785,2024-06-06 17:06:23.318,Pitt St & Stanton St,5406.04,Norfolk St & Broome St,5374.01,40.719252706,-73.981797099,40.7172274,-73.98802084,member
3596FB37B323F321,electric_bike,2024-06-11 16:47:53.854,2024-06-11 17:07:32.230,Riverside Dr & W 72 St,7288.04,E 91 St & Park Ave,7344.05,40.780810237,-73.985566258,40.7835016,-73.955327,member
F0B049EFE22124A7,electric_bike,2024-06-09 00:25:34.898,2024-06-09 00:36:44.113,Nevins St & Schermerhorn St,4437.09,Jay St & York St,4895.09,40.687366724,-73.981509447,40.70140317257725,-73.98672670125961,member
FB5084D4D77A4659,electric_bike,2024-06-01 16:22:31.853,2024-06-01 16:27:28.341,N Moore St & Hudson St,5470.02,Hudson St & Reade St,5359.10,40.720130086,-74.007925272,40.71625008,-74.0091059,member
1EB0EDB34D5AACAE,electric_bike,2024-06-06 13:34:39.870,2024-06-06 14:21:38.374,N Moore St & Hudson St,5470.02,E 91 St & Park Ave,7344.05,40.719952822,-74.008374929,40.7835016,-73.955327,member
D45A507234E4B3EE,electric_bike,2024-06-01 09:32:27.797,2024-06-01 09:42:39.314,Pitt St & Stanton St,5406.04,S 3 St & Bedford Ave,5235.05,40.719329,-73.981805563,40.71260486,-73.96264403,member
EDEFA43DEE035D8C,electric_bike,2024-06-01 17:59:31.564,2024-06-01 18:12:28.168,Riverside Dr & W 104 St,7623.13,Park Ave & E 124 St,7682.01,40.801285982,-73.971179485,40.8045555,-73.9396861,member
2A3588DAD37AB437,classic_bike,2024-06-10 15:02:31.934,2024-06-10 15:06:20.753,W 36 St & 9 Ave,6569.07,W 34 St & Hudson Blvd E,6535.04,40.75462324029105,-73.99516761302948,40.75516719072139,-74.00059908628464,member
5D616945D76444FA,classic_bike,2024-06-03 11:31:03.989,2024-06-03 11:44:24.316,E 9 St & 5 Ave,5872.10,W 29 St & 9 Ave,6416.06,40.73275887045087,-73.99581670761108,40.7500727,-73.99839279,member
AA55E95ECD6823DE,electric_bike,2024-06-08 15:06:58.483,2024-06-08 15:38:50.674,Lincoln Ave & E 134 St,7712.06,W 29 St & 9 Ave,6416.06,40.808695912,-73.928785324,40.7500727,-73.99839279,member
4A8B008D1D626587,classic_bike,2024-06-11 13:40:35.716,2024-06-11 13:41:38.560,1 Ave & E 38 St,6230.02,1 Ave & E 39 St,6303.01,40.746202,-73.971822,40.74714,-73.97113,member
C368A7649D859440,classic_bike,2024-06-11 13:36:52.340,2024-06-11 13:38:24.778,1 Ave & E 38 St,6230.02,1 Ave & E 39 St,6303.01,40.746202,-73.971822,40.74714,-73.97113,member
76A467468D009607,classic_bike,2024-06-11 13:43:20.397,2024-06-11 13:44:21.679,1 Ave & E 38 St,6230.02,1 Ave & E 39 St,6303.01,40.746202,-73.971822,40.74714,-73.97113,member
0864340664FB7B51,classic_bike,2024-06-07 07:08:25.013,2024-06-07 07:11:51.729,1 Ave & E 110 St,7522.02,E 117 St & 1 Ave,7579.11,40.7923272,-73.9383,40.79656826080296,-73.93459528684616,member
A175ECED0E0817E4,electric_bike,2024-06-14 17:50:40.747,2024-06-14 18:03:06.816,W 24 St & 7 Ave,6257.03,St Marks Pl & 2 Ave,5669.10,40.744863987,-73.995744467,40.7284186,-73.98713956,member
E8D12FFECF35AB3E,electric_bike,2024-06-03 17:29:19.222,2024-06-03 17:58:41.541,W 54 St & 6 Ave,6771.13,E 138 St & Grand Concourse,7803.08,40.761942029,-73.97755146,40.813224,-73.930605,member
31C4F293B4556F6E,electric_bike,2024-06-09 19:33:23.091,2024-06-09 19:35:11.323,Morris Ave & E 142 St,7821.01,E 142 St & 3 Ave,7781.10,40.814392328,-73.925027609,40.812735,-73.923697,member
567674832F60BBFA,electric_bike,2024-06-10 13:50:54.827,2024-06-10 14:03:45.512,W 54 St & 6 Ave,6771.13,E 91 St & 2 Ave,7286.01,40.761410713,-73.977086544,40.78115276427916,-73.94963040947914,member
7A77D5EDC90DC24A,electric_bike,2024-06-06 13:46:50.780,2024-06-06 13:58:45.824,W 54 St & 6 Ave,6771.13,E 91 St & 2 Ave,7286.01,40.761310339,-73.97812295,40.78115276427916,-73.94963040947914,member
343E0A0BD0C6CE6E,classic_bike,2024-06-13 22:21:07.061,2024-06-13 22:25:38.353,Liberty St & Broadway,5105.01,Pearl St & Hanover Square,4993.02,40.70905623,-74.01043382,40.7047177,-74.00926027,member
DB9E23204A62115C,electric_bike,2024-06-04 08:29:15.497,2024-06-04 08:36:09.508,Atlantic Ave & Furman St,4614.04,Adams St & Prospect St,4821.10,40.691665292,-74.000074029,40.70076308326151,-73.98869812488556,member
045C5ACA834A13A9,classic_bike,2024-06-14 17:48:47.411,2024-06-14 18:08:06.521,W 48 St &  Rockefeller Plaza,6626.11,E 91 St & 2 Ave,7286.01,40.75776935448309,-73.97929430007935,40.78115276427916,-73.94963040947914,member
65D7450C609D35BF,electric_bike,2024-06-01 14:46:09.630,2024-06-01 15:00:36.965,E 54 St & 1 Ave,6608.09,E 1 St & Bowery,5636.13,40.756257415,-73.964304447,40.72486122254819,-73.99213135242462,member
1F518F1C9A8C0FF0,classic_bike,2024-06-11 00:09:28.880,2024-06-11 00:16:29.710,Liberty St & Broadway,5105.01,Broad St & Bridge St,4962.08,40.70905623,-74.01043382,40.70365182,-74.01167797,casual
CAB59D3D5C216D6F,electric_bike,2024-06-10 17:51:05.922,2024-06-10 18:02:16.122,W 48 St &  Rockefeller Plaza,6626.11,W 29 St & 9 Ave,6416.06,40.757781863,-73.979280591,40.7500727,-73.99839279,member
F5E1A08073EAD909,electric_bike,2024-06-10 16:58:58.927,2024-06-10 17:02:20.240,W 56 St & 6 Ave,6809.07,W 52 St & 5 Ave,6700.01,40.76348269,-73.977270126,40.75992262,-73.97648516,member
FBCD84EDA0564ACA,electric_bike,2024-06-09 17:33:49.533,2024-06-09 17:50:38.407,W 47 St & 6 Ave,6667.04,E 91 St & 2 Ave,7286.01,40.7580024,-73.983293295,40.78115276427916,-73.94963040947914,member
9E2B3A16349FD207,classic_bike,2024-06-07 08:08:02.464,2024-06-07 08:13:58.083,Union Ave & N 12 St,5411.07,Meserole Ave & Manhattan Ave,5666.04,40.71924,-73.95242,40.72708584,-73.95299117,member
DC8EF4E594E65062,classic_bike,2024-06-02 16:40:06.803,2024-06-02 16:43:49.927,E 4 St & 2 Ave,5593.04,St Marks Pl & 2 Ave,5669.10,40.7262807,-73.98978041,40.7284186,-73.98713956,member
DA664978338BFF8E,classic_bike,2024-06-14 18:43:53.149,2024-06-14 18:55:35.075,Broadway & W 56 St,6847.02,W 29 St & 9 Ave,6416.06,40.7652654,-73.98192338,40.7500727,-73.99839279,member
F0BA2DB4DDBBB031,classic_bike,2024-06-03 00:48:50.018,2024-06-03 01:02:10.997,E 4 St & 2 Ave,5593.04,1 Ave & E 39 St,6303.01,40.7262807,-73.98978041,40.74714,-73.97113,member
0167CA49EE211C18,electric_bike,2024-06-04 15:33:33.003,2024-06-04 15:37:02.303,8 Ave & W 52 St,6816.07,W 52 St & 5 Ave,6700.01,40.763718486,-73.98500514,40.75992262,-73.97648516,member
DD41530AEA9E9BB6,electric_bike,2024-06-08 11:04:08.400,2024-06-08 11:10:19.046,Cambridge Pl & Gates Ave,4377.04,Willoughby St & Ashland Pl,4587.02,40.684921503,-73.963034153,40.69178,-73.97877,member
A8F1C4648AB35932,electric_bike,2024-06-11 16:23:45.855,2024-06-11 16:58:42.263,34 St & 4 Ave,3492.04,Broad St & Bridge St,4962.08,40.655247331,-74.002991319,40.70365182,-74.01167797,member
1EE3896E9E0FA5D9,classic_bike,2024-06-13 18:12:50.683,2024-06-13 18:21:53.276,Washington Pl & 6 Ave,5838.09,E 1 St & Bowery,5636.13,40.73224119,-74.00026394,40.72486122254819,-73.99213135242462,member
88542E6DFA9CA938,electric_bike,2024-06-10 21:13:34.753,2024-06-10 21:21:06.677,3 Ave & E 62 St,6762.04,E 91 St & 2 Ave,7286.01,40.763307214,-73.965165496,40.78115276427916,-73.94963040947914,member
B9AE059DA944DF05,electric_bike,2024-06-04 16:50:45.015,2024-06-04 17:03:57.914,Washington Pl & 6 Ave,5838.09,1 Ave & E 39 St,6303.01,40.732172728,-74.000256777,40.74714,-73.97113,member
439C4E01CD1AAEB4,electric_bike,2024-06-04 12:59:13.379,2024-06-04 13:06:57.025,3 Ave & E 62 St,6762.04,1 Ave & E 39 St,6303.01,40.763308167,-73.965209961,40.74714,-73.97113,member
4D79FC4C1317684C,classic_bike,2024-06-06 14:31:01.375,2024-06-06 14:35:21.614,W 107 St & Columbus Ave,7619.05,Columbus Ave & W 103 St,7595.17,40.7997568,-73.9621128676,40.7969347,-73.9643412291,member
234AEC04D352D64B,electric_bike,2024-06-11 17:33:39.336,2024-06-11 17:39:21.105,West St & Liberty St,5184.08,Pearl St & Hanover Square,4993.02,40.711634517,-74.014850736,40.7047177,-74.00926027,member
AE84FF0AC1130F63,electric_bike,2024-06-11 11:10:48.166,2024-06-11 11:14:37.027,West St & Liberty St,5184.08,Maiden Ln & Pearl St,5065.10,40.711553812,-74.014923692,40.70706456,-74.00731853,member
F920A6AB09CBE3CC,electric_bike,2024-06-10 18:41:52.435,2024-06-10 19:00:29.708,Central Park West & W 68 St,7079.06,E 117 St & 1 Ave,7579.11,40.773326397,-73.97797823,40.79656826080296,-73.93459528684616,member
07C64C19340F435D,electric_bike,2024-06-13 21:22:34.574,2024-06-13 21:27:05.412,Kent Ave & Grand St,5388.01,Meserole Ave & Manhattan Ave,5666.04,40.716666937,-73.965797305,40.72708584,-73.95299117,member
10BB6CEA1CCB303E,electric_bike,2024-06-04 20:01:15.234,2024-06-04 20:14:00.189,Lafayette Ave & St James Pl,4494.04,Rogers Ave & Sterling St,3696.05,40.688616872,-73.96478343,40.6630619,-73.9538746,member
68DE0EA7139FA2B1,classic_bike,2024-06-07 12:19:45.344,2024-06-07 12:25:41.796,N 5 St & Northside Piers,5458.02,Meserole Ave & Manhattan Ave,5666.04,40.719876,-73.963865,40.72708584,-73.95299117,member
896B6364F0484235,electric_bike,2024-06-04 14:54:25.510,2024-06-04 15:08:50.515,Madison Ave & E 82 St,7188.13,W 52 St & 5 Ave,6700.01,40.778101444,-73.960615039,40.75992262,-73.97648516,member
D77E2E66EB0BA7D6,electric_bike,2024-06-13 14:26:12.529,2024-06-13 15:01:25.776,Allen St & Rivington St,5414.06,5 Ave & W 131 St,7735.05,40.720110774,-73.990205526,40.81014,-73.93973,member
F87B5FECF0668B1D,classic_bike,2024-06-10 19:17:17.752,2024-06-10 19:25:37.593,Franklin St & Dupont St,5944.01,Meserole Ave & Manhattan Ave,5666.04,40.73564,-73.95866,40.72708584,-73.95299117,member
A2ABAE9D13054691,classic_bike,2024-06-12 21:36:21.744,2024-06-12 21:41:17.055,Mott St & Prince St,5561.04,St Marks Pl & 2 Ave,5669.10,40.72317958,-73.99480012,40.7284186,-73.98713956,member
06B848057853DB2E,electric_bike,2024-06-08 08:42:22.838,2024-06-08 08:46:00.561,Franklin St & Dupont St,5944.01,Meserole Ave & Manhattan Ave,5666.04,40.735676646,-73.958635926,40.72708584,-73.95299117,member
08156712ABE5FB9F,classic_bike,2024-06-08 17:08:21.123,2024-06-08 17:10:01.502,E 10 St & 2 Ave,5746.02,St Marks Pl & 2 Ave,5669.10,40.72970805644994,-73.9865979552269,40.7284186,-73.98713956,member
0A21736E1066F3C4,electric_bike,2024-06-09 16:49:09.647,2024-06-09 16:59:43.097,W 106 St & Central Park West,7606.01,W 76 St & Columbus Ave,7281.09,40.798241258,-73.960656762,40.7801839724239,-73.97728532552719,member
DFEEEC089C94F29E,classic_bike,2024-06-08 11:14:37.818,2024-06-08 11:33:51.388,E 72 St & Park Ave,6998.08,5 Ave & W 131 St,7735.05,40.77118287540658,-73.96409422159195,40.81014,-73.93973,member
95ADB2CB80102354,classic_bike,2024-06-03 20:27:28.399,2024-06-03 20:43:00.197,E 68 St & Madison Ave,6932.15,W 76 St & Columbus Ave,7281.09,40.7691572,-73.96703464,40.7801839724239,-73.97728532552719,member
719B70DFDCC29CC3,classic_bike,2024-06-04 18:58:16.502,2024-06-04 19:22:00.155,Court St & State St,4488.08,Prospect Pl & Underhill Ave,4116.08,40.6902375,-73.99203074,40.6769694,-73.96579,member
DF7D05C898CE6734,classic_bike,2024-06-05 15:54:18.032,2024-06-05 15:56:32.384,46 St & Queens Blvd,6209.08,43 Ave & 42 St,6251.06,40.74349759836971,-73.91860529780388,40.74534682580983,-73.9219419658184,member
2E4B663E2736289D,electric_bike,2024-06-09 15:52:23.544,2024-06-09 16:07:44.783,Delancey St & Eldridge St,5414.07,W 29 St & 9 Ave,6416.06,40.719530344,-73.991775751,40.7500727,-73.99839279,casual
C81BC602E5C2485E,electric_bike,2024-06-09 15:51:55.363,2024-06-09 16:07:38.639,Delancey St & Eldridge St,5414.07,W 29 St & 9 Ave,6416.06,40.719425678,-73.991507769,40.7500727,-73.99839279,casual
E99CB0DD0DB0AD11,electric_bike,2024-06-02 15:56:18.023,2024-06-02 16:19:57.172,Broadway & W 61 St,7014.12,1 Ave & E 39 St,6303.01,40.770383596,-73.981978297,40.74714,-73.97113,casual
49E48D6C9D7510D1,electric_bike,2024-06-11 14:34:50.495,2024-06-11 14:39:59.213,W 59 St & 10 Ave,7023.04,W 76 St & Columbus Ave,7281.09,40.770623446,-73.987791538,40.7801839724239,-73.97728532552719,member
6CC427CF22FA6A44,classic_bike,2024-06-03 20:05:48.804,2024-06-03 20:19:21.828,E 31 St & 3 Ave,6239.08,E 1 St & Bowery,5636.13,40.74394314,-73.97966069,40.72486122254819,-73.99213135242462,member
784BA03F1855F92B,electric_bike,2024-06-04 08:15:47.500,2024-06-04 08:27:53.346,Broadway & W 51 St,6779.04,1 Ave & E 39 St,6303.01,40.762438297,-73.98339498,40.74714,-73.97113,member
E798B10AB526C701,electric_bike,2024-06-12 21:40:08.143,2024-06-12 21:46:52.662,E 31 St & 3 Ave,6239.08,1 Ave & E 39 St,6303.01,40.744024277,-73.979544759,40.74714,-73.97113,member
BE1C33B81D3FB72F,electric_bike,2024-06-09 14:37:10.159,2024-06-09 14:48:40.881,W 110 St & Amsterdam Ave,7646.04,W 76 St & Columbus Ave,7281.09,40.802699089,-73.962897182,40.7801839724239,-73.97728532552719,casual
8F5AE60A5787A762,electric_bike,2024-06-08 20:22:11.060,2024-06-08 20:35:58.012,E 31 St & 3 Ave,6239.08,W 52 St & 5 Ave,6700.01,40.74406743,-73.97972095,40.75992262,-73.97648516,casual
4FB61E83901086EE,classic_bike,2024-06-09 17:47:29.925,2024-06-09 18:08:02.451,West St & Chambers St,5329.03,Pearl St & Hanover Square,4993.02,40.71754834,-74.01322069,40.7047177,-74.00926027,casual
CE863796DAC9786A,electric_bike,2024-06-07 13:29:10.426,2024-06-07 13:48:20.637,E 31 St & 3 Ave,6239.08,W 52 St & 5 Ave,6700.01,40.744038463,-73.979709744,40.75992262,-73.97648516,casual
76428AC8A93AD937,classic_bike,2024-06-07 14:08:31.285,2024-06-07 14:24:45.210,E 31 St & 3 Ave,6239.08,St Marks Pl & 2 Ave,5669.10,40.74394314,-73.97966069,40.7284186,-73.98713956,casual
98B79B14788C04BE,electric_bike,2024-06-03 15:02:45.235,2024-06-03 15:22:32.731,Bushwick Ave & Powers St,5250.05,Pearl St & Hanover Square,4993.02,40.712434292,-73.940982938,40.7047177,-74.00926027,member
11E71DE60EBE8888,electric_bike,2024-06-06 18:17:32.795,2024-06-06 18:31:41.227,Smith St & 9 St,4077.04,Adams St & Prospect St,4821.10,40.67459631,-73.997879386,40.70076308326151,-73.98869812488556,member
F8D35AB325393B5B,electric_bike,2024-06-04 17:40:49.647,2024-06-04 17:56:18.833,W 110 St & Amsterdam Ave,7646.04,E 91 St & 2 Ave,7286.01,40.802697897,-73.962955356,40.78115276427916,-73.94963040947914,member
3446222845E06679,classic_bike,2024-06-13 09:40:29.923,2024-06-13 10:08:56.634,Lexington Ave & E 36 St,6313.10,Pearl St & Hanover Square,4993.02,40.7475739589548,-73.9788007736206,40.7047177,-74.00926027,member
0C3ED6223DBD5BC1,electric_bike,2024-06-13 22:00:17.500,2024-06-13 22:14:14.439,W 13 St & 5 Ave,5947.04,1 Ave & E 39 St,6303.01,40.735485315,-73.994375587,40.74714,-73.97113,member
265C3B55DC53A89A,electric_bike,2024-06-14 14:10:08.667,2024-06-14 14:23:36.473,W 13 St & 5 Ave,5947.04,Maiden Ln & Pearl St,5065.10,40.735181808,-73.994473815,40.70706456,-74.00731853,member
CB7C908438483662,classic_bike,2024-06-13 22:04:37.019,2024-06-13 22:11:05.747,Warren St & W Broadway,5288.09,Maiden Ln & Pearl St,5065.10,40.71473993,-74.00910627,40.70706456,-74.00731853,member
A83B3A10E9149771,electric_bike,2024-06-08 19:32:21.172,2024-06-08 19:40:56.949,Central Park North & Adam Clayton Powell Blvd,7617.07,E 117 St & 1 Ave,7579.11,40.799519658,-73.955615878,40.79656826080296,-73.93459528684616,member
64AF3E719D25A849,classic_bike,2024-06-09 15:52:53.927,2024-06-09 15:58:39.577,Fulton St & Clermont Ave,4386.05,Prospect Pl & Underhill Ave,4116.08,40.68415748,-73.96922273,40.6769694,-73.96579,member
E1BF4BA448D173C3,classic_bike,2024-06-07 10:43:44.839,2024-06-07 11:06:47.808,E 106 St & Madison Ave,7528.31,W 76 St & Columbus Ave,7281.09,40.7934337,-73.94945003,40.7801839724239,-73.97728532552719,casual
7C5ECCDD384FFF57,classic_bike,2024-06-09 19:25:48.131,2024-06-09 19:49:04.760,Church Ave & Nostrand Ave,3359.01,Rogers Ave & Sterling St,3696.05,40.65074,-73.94986,40.6630619,-73.9538746,member
FD4DD8E11D7B9794,classic_bike,2024-06-03 01:00:51.534,2024-06-03 01:11:44.642,Grand St & Havemeyer St,5267.08,Meserole Ave & Manhattan Ave,5666.04,40.71286844,-73.95698119,40.72708584,-73.95299117,member
CBF9075009F6E770,electric_bike,2024-06-02 00:57:38.445,2024-06-02 01:16:46.791,Mercer St & Bleecker St,5679.05,Meserole Ave & Manhattan Ave,5666.04,40.727053881,-73.996656299,40.72708584,-73.95299117,member
F863F96ED0441A44,electric_bike,2024-06-12 08:35:00.846,2024-06-12 08:51:26.634,95 St & 35 Ave,6465.04,43 Ave & 42 St,6251.06,40.75297308,-73.872466683,40.74534682580983,-73.9219419658184,member
9EB8BBFC04FBF859,electric_bike,2024-06-11 18:00:46.929,2024-06-11 18:18:23.312,Grand St & Havemeyer St,5267.08,Central Ave & Himrod St,4713.01,40.712790132,-73.957078457,40.69676,-73.92302,member
1B16E476297F54B6,classic_bike,2024-06-03 19:07:28.673,2024-06-03 19:25:49.698,Greenwich St & Hubert St,5470.10,Pearl St & Hanover Square,4993.02,40.721319,-74.010065,40.7047177,-74.00926027,member
